,timeOnPage,maxDepth,isInTune,clean,playRiff,playReference,autotuneGuitar,playNotes,playBeats,beatDiff,vizMode,guitarState,currentFrequency,targetString,timeSect0,timeSect1,timeSect2,timeSect3,timeSect4,timeSect5,timeSect6,timeSect7,timeSect8,timeSect9,timeSect10,timeSect11,timeSect12,timeSect13,x,y
19863,72574,9498,0,1,0,2,2,0,0,0,0,9,59,45,150,1249,25703,1501,5543,7732,3139,542,3489,562,3611,11317,2136,1971,1.219735248,-0.291914379
19864,448215,1400,0,0,0,0,0,0,0,0,0,1,61,54,359,20538,4286,0,0,0,0,0,0,0,0,0,0,0,-5.118612101,-3.668059937
19865,6682,2800,0,0,0,0,0,0,0,0,0,3,31,29,1177,946,1560,1606,1348,0,0,0,0,0,0,0,0,0,-3.074357277,-0.510649072
19866,30700,5643,0,0,0,1,0,0,0,0,0,7,12,8,1000,2500,3800,1000,2900,2200,3000,300,1800,0,0,0,0,0,-2.03355977,-0.60768946
19867,485920,8199,4,3,0,6,4,16,6,0,0,13,473,187,1501,3463,123730,103374,5005,9900,2680,122082,30732,3800,38649,27830,0,0,0.410419538,0.098558549
19868,96364,8612,0,1,0,2,2,0,0,0,0,5,6,6,89,999,2017,1246,1764,241,429,45,34,66,150,434,86,0,-4.438107559,-1.4086539
19869,220394,11904,1,1,2,2,2,18,10,0,1,5,343,228,5520,2716,60218,752,6286,3478,3974,10954,498,184,3490,14448,19924,82810,0.784043326,2.761935113
19870,78974,5676,0,0,0,2,0,0,0,0,0,12,109,95,3813,34884,4630,6237,5415,7476,3322,1468,1185,8784,0,0,0,0,-2.377607585,-4.349570838
19871,21604,10213,0,1,0,2,4,0,0,0,0,1,10,10,0,0,0,0,0,3472,455,141,207,77,267,300,4723,11874,-1.862097246,4.443860978
19872,32417,11017,0,4,0,2,2,0,0,0,1,5,84,68,105,2317,1668,434,584,3199,132,636,1865,1152,548,501,135,15817,-1.616200652,4.343556575
19873,537641,12352,2,3,2,6,6,2,0,0,0,15,220,59,1896,14131,102568,7134,15731,26601,29834,7499,2701,10865,8006,288628,1401,6199,0.257676199,3.248115579
19874,32708,10340,0,1,0,2,2,0,0,0,0,7,6,6,21,3106,1031,2586,3118,4120,6521,4004,151,1233,2636,2603,1166,402,-2.143133057,0.807014531
19875,198042,5624,2,1,2,3,2,0,0,0,0,5,151,48,1322,11246,115394,7890,6788,17810,3194,2510,19256,0,0,0,0,0,3.799956245,-1.897702413
19876,157174,9263,3,1,2,2,2,0,0,0,0,7,153,65,900,13150,80812,20012,7694,26182,3372,696,1502,184,768,132,118,18,2.364008295,-1.862680959
19877,18750,4122,0,0,0,0,0,0,0,0,0,4,6,5,86,1699,866,1301,870,1163,0,0,0,0,0,0,0,0,-3.011408098,-0.163942722
19878,16747,8500,0,3,0,3,2,0,0,0,0,5,20,17,160,2000,2269,481,1185,1200,33,420,397,99,2135,3085,384,0,-2.933870456,2.230655653
19879,72791,4962,0,0,0,0,0,0,0,0,0,4,6,5,131,767,533,8300,1133,516,452,82,0,0,0,0,0,0,-5.008673442,-0.451497737
19880,149350,9459,0,2,0,2,4,0,6,0,6,9,82,60,21774,13808,22621,5149,14295,4034,1849,1333,1669,280,6235,18655,36134,133,-0.191781546,1.210524259
19881,11677,5015,0,0,0,0,0,0,0,0,0,4,6,6,228,1625,2825,549,3604,556,878,177,0,0,0,0,0,0,-2.216625,-0.59497822
19882,5216,630,0,0,0,0,0,0,0,0,0,0,0,0,769,3199,0,0,0,0,0,0,0,0,0,0,0,0,-2.273237078,-5.747014281
19883,53233,2064,0,0,0,0,0,0,0,0,0,3,67,58,7818,41324,1302,1835,0,0,0,0,0,0,0,0,0,0,-1.44738309,-6.503117674
19884,17415,1812,0,0,0,0,0,0,0,0,0,1,42,36,1489,1549,433,2001,0,0,0,0,0,0,0,0,0,0,-4.156314947,-1.004222389
19885,27245,623,0,0,0,0,0,0,0,0,0,0,44,33,83,22767,0,0,0,0,0,0,0,0,0,0,0,0,-1.208512816,-7.357116806
19886,25440,1528,0,0,0,0,0,0,0,0,0,1,41,24,864,12850,1067,0,0,0,0,0,0,0,0,0,0,0,-2.543628883,-5.573338813
19887,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.359805945,2.153136107
19888,264779,10332,12,3,2,6,12,12,4,0,3,6,299,118,0,0,95353,13317,10385,9315,12417,2767,1650,8535,31849,10167,867,68135,1.277070667,0.812127906
19889,573666,10634,0,1,0,2,2,0,0,0,0,5,82,74,168,2932,2134,3718,3484,16912,2286,1138,1464,466,2234,10600,1534,1800,-6.012374696,-1.701679429
19890,285523,9063,0,1,0,2,2,0,0,0,0,5,8,7,0,2395,6118,1760,2530,5167,252,1725,636,1952,1266,679,571,0,-5.503117076,-1.843878266
19891,101701,9963,1,1,2,6,6,0,0,0,0,9,97,38,209,4967,73190,2913,6200,2022,4428,2771,1680,221,652,363,339,718,3.051837548,-4.708165144
19892,10941,4810,0,0,0,0,0,0,0,0,0,4,0,0,251,3863,2166,866,1634,1148,566,74,0,0,0,0,0,0,-2.967485493,-0.819864101
19893,63322,4630,0,0,0,0,0,0,0,0,0,4,46,15,183,6521,39845,179,1988,235,454,0,0,0,0,0,0,0,1.85476427,-4.054984762
19894,17998,1350,0,0,0,0,0,0,0,0,0,1,0,0,50,466,22,0,0,0,0,0,0,0,0,0,0,0,-4.540894816,-2.302820212
19895,142555,7497,0,1,0,2,2,14,0,0,0,5,20,12,956,633,498,666,2444,2494,1048,215,349,1098,7631,349,0,0,-4.807752836,-0.949283463
19896,1415,604,0,0,0,0,0,0,0,0,0,0,0,0,757,159,0,0,0,0,0,0,0,0,0,0,0,0,-4.199612255,-3.58784686
19897,275542,8655,4,2,2,4,4,12,8,0,0,5,259,73,1496,16084,86576,602,14494,17634,3152,3932,452,91382,17728,19126,350,0,2.637412426,1.964059049
19898,98482,14101,0,1,0,2,2,0,0,0,0,5,70,54,10058,1150,602,11642,9359,684,8691,2318,24090,96,8024,1919,8805,6240,-1.065173633,0.240060761
19899,572061,7423,7,3,2,2,2,22,0,0,0,5,630,238,841,21753,251827,2658,20614,45840,642,136235,1315,40295,5562,41508,0,0,1.287181813,-0.311825129
19900,54972,10445,0,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37998,10766,6157,-1.029153842,4.653947855
19901,97591,10231,0,1,0,4,4,0,0,0,0,9,24,22,2973,1064,2279,1018,73792,3399,3700,1455,1243,837,888,216,270,1256,1.798901827,2.935727663
19902,322384,11390,1,1,0,4,4,0,0,0,0,9,192,109,4480,12084,53164,572,4406,19856,900,24606,1050,1792,12326,4482,23264,22570,-1.614842254,-1.390489738
19903,467697,11438,3,5,2,2,4,10,6,0,1,5,459,112,584,19852,85276,985,17279,12243,15230,4220,1718,634,192387,33260,42318,28889,0.862438171,2.742043456
19904,151577,9727,0,1,0,2,2,0,0,0,0,5,20,14,275,9329,8894,4995,17628,4888,12295,684,120,183,47530,18779,4671,1125,-0.069213652,2.809796538
19905,67510,10745,2,1,0,2,2,0,0,0,0,5,18,7,212,2400,819,3198,3875,7141,2081,1034,233,4133,11834,13118,3184,9050,-1.313016329,2.441558054
19906,252238,9804,8,2,2,4,10,24,16,0,1,5,232,121,318,5350,46458,16208,1510,28420,1670,5614,624,13544,24750,39700,5742,52830,0.548873954,2.152815946
19907,20039,11895,0,1,0,2,2,0,0,0,0,5,6,6,449,517,951,4020,1418,2085,534,451,466,1068,1437,1465,868,3470,-3.403376021,2.532556867
19908,348405,10597,6,3,2,4,4,10,8,0,0,5,156,42,251,4673,94993,1123,11854,21250,264,7035,277,64890,17650,45891,6582,18567,1.89832602,1.499548579
19909,379412,1278.5,0,0,0,0,0,0,0,0,0,1,0,0,3626,9266,494,0,0,0,0,0,0,0,0,0,0,0,-5.562400145,-3.829193669
19910,141378,500,0,0,0,0,0,0,0,0,0,0,4,2,2364,120440,0,0,0,0,0,0,0,0,0,0,0,0,-1.154899954,-7.538203942
19911,67929,9678,0,1,0,4,4,0,0,0,0,9,38,14,794,3435,25358,2531,4884,5534,816,7016,618,3216,517,1883,1184,6549,0.91039853,-1.108971988
19912,157746,9315,1,1,2,2,2,0,0,0,0,11,154,61,301,4263,100346,19827,9055,9662,3474,4110,1003,491,2276,436,784,34,3.127628976,-3.614589379
19913,43474,10624,0,1,0,2,2,0,0,0,0,5,6,6,691,2073,1634,4083,2317,3766,2984,1015,2151,234,12450,3467,3798,2052,-1.023553134,2.449029516
19914,161847,2400,0,0,0,0,0,0,0,0,0,3,0,0,159,1016,1568,431,0,0,0,0,0,0,0,0,0,0,-6.253913529,-2.758372848
19915,2944860,4883,0,0,0,0,0,0,0,0,0,4,31,12,181,1800,1450,1367,1217,17515,499,51,0,0,0,0,0,0,-7.488471276,-3.606489148
19916,24790,9539,0,1,0,2,2,0,0,0,0,5,6,6,151,3569,6456,68,3654,2551,135,48,701,68,2100,584,183,38,-2.178535246,-0.335084163
19917,41893,9264,0,1,0,2,2,0,0,0,0,5,6,5,2926,6984,6146,2798,4112,3168,799,3850,833,251,2066,1950,1602,0,-2.072456612,-0.389348771
19918,19697,3634,0,0,0,0,0,0,0,0,0,3,12,9,1034,2717,5233,6002,2599,1487,0,0,0,0,0,0,0,0,-2.01758325,-1.768464395
19919,8613,6101,0,0,0,1,0,0,0,0,0,7,6,6,700,1418,2950,1300,853,81,83,150,467,167,0,0,0,0,-4.091814488,1.153150385
19920,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.865870956,0.493175333
19921,15760,7746,0,1,0,2,2,0,0,0,0,4,6,6,112,2710,6324,166,318,1462,274,580,22,586,614,122,0,0,-1.834008059,-1.515988926
19922,90973,6597,0,1,0,2,2,0,0,0,0,5,6,6,619,1550,1466,284,2650,1699,1201,616,1334,967,1716,0,0,0,-4.775434375,-1.649894657
19923,292109,10650,1,1,2,2,2,0,0,0,0,5,124,57,336,5584,68993,766,14902,23686,1100,3834,1850,2885,5116,2168,899,1086,0.117553975,-0.781880601
19924,25956,7300,0,1,0,2,2,0,0,0,0,7,17,12,482,6792,9192,2182,1375,1535,463,454,419,834,1422,0,0,0,-1.074397998,-2.750919742
19925,46238,2000,0,0,0,0,0,0,0,0,0,3,53,37,118,1215,5732,1567,0,0,0,0,0,0,0,0,0,0,-2.967256486,-2.057603505
19926,27672,10829,0,1,0,4,4,0,0,0,0,6,46,26,499,717,13517,2350,882,1002,1449,920,382,764,1002,497,416,1552,-0.196730846,-2.602519893
19927,104676976,11985,0,1,0,4,4,0,0,0,0,15,136,92,104576945,8031,73526,981,2263,2951,121,3506,68,1933,36,53,48,3418,-3.655798739,-7.382637272
19928,25317,4410,0,0,0,0,0,0,0,0,0,4,0,0,6017,705,136,688,365,133,1285,0,0,0,0,0,0,0,-3.657346568,-3.31479762
19929,378948,9635.833008,25,7,2,2,8,12,16,74,3,7,301,117,148,3732,70698,11000,7490,15782,3474,1824,1568,92312,27528,46088,76542,358,1.291902505,1.704029832
19930,1398288,10623,3,3,0,4,6,12,6,0,2,11,195,47,158,7840,100944,8436,14928,749148,1974,1964,814,76312,35342,28300,16120,39018,-1.114253311,1.358499691
19931,72503,6366,0,1,0,4,2,0,0,0,0,9,102,87,2372,2434,5132,1834,8083,22904,2048,152,8949,537,15754,0,0,0,-0.496086935,1.422629593
19932,11048,9634,0,1,0,2,2,0,0,0,0,5,14,14,0,4282,86,0,83,35,29,36,35,63,203,948,99,5086,-3.482531264,3.588566983
19933,30520,7508,0,1,0,2,2,0,0,0,0,5,21,20,1250,2518,2048,1452,2582,2334,6150,1834,772,1380,4382,2084,0,0,-1.926953404,0.889346645
19934,94746,5809,0,1,0,1,0,0,0,0,0,7,65,33,12594,6434,19348,27190,10516,2914,218,1454,2200,130,0,0,0,0,-2.278998255,-1.728433451
19935,117760,9019,1,1,2,2,2,0,0,0,0,5,151,80,5754,18233,50058,8303,4793,16897,1451,1050,3519,2735,716,152,119,0,1.096314804,-2.07326571
19936,7298,8034,0,1,0,2,2,0,0,0,0,5,6,6,450,1744,1385,451,616,701,83,151,218,82,234,318,0,0,-4.779640309,3.224492657
19937,50374,5342,0,0,0,0,0,0,0,0,0,4,71,64,947,5247,21020,703,2900,13792,2998,905,49,0,0,0,0,0,1.264597153,-1.163330033
19938,58687,2822,0,0,0,0,0,0,0,0,0,2,70,40,208,8152,895,44650,778,0,0,0,0,0,0,0,0,0,-7.291117227,0.011021467
19939,49637,5298,0,0,0,2,2,0,0,0,0,5,16,15,2594,4503,7201,1276,1698,696,438,95,40,0,0,0,0,0,-2.240464625,-2.153499229
19940,26551,10305,0,1,0,2,2,0,0,0,0,5,10,9,982,2833,4679,2503,1602,1755,935,4458,1183,1385,2504,164,720,258,-2.552877608,1.01019082
19941,62960,2375,0,0,0,0,0,0,0,0,0,4,0,0,945,316,2502,133,0,0,0,0,0,0,0,0,0,0,-5.127134698,-2.084499096
19942,5625982,2505,0,0,0,0,0,0,0,0,0,3,22,12,176,4025,2972,2693,644,0,0,0,0,0,0,0,0,0,-7.222686904,-4.612171267
19943,10596,1254,0,0,0,0,0,0,0,0,0,0,36,31,818,193,9560,0,0,0,0,0,0,0,0,0,0,0,1.562676146,-6.060937875
19944,102395,10303,0,1,0,2,2,0,0,0,0,5,19,15,582,4101,28198,433,2217,2318,401,501,1233,586,1164,851,1201,934,0.134305086,-1.158580823
19945,1302970,9490.400391,0,1,0,2,2,0,0,0,0,5,40,18,117,2157,14517,2406,6805,10282,1439,920,1389,901,1237,1171,902,68,-7.142213943,-2.164548414
19946,73785,7882,0,0,0,4,2,0,0,0,0,9,122,83,1820,41918,22218,149,251,1369,147,184,518,85,282,2185,0,0,-0.645125311,-5.088111682
19947,34159,1625,0,0,0,0,0,0,0,0,0,1,61,17,188,1397,27079,0,0,0,0,0,0,0,0,0,0,0,2.858100502,-5.870956625
19948,12906,11013,0,1,0,4,4,0,0,0,0,9,12,12,16,1370,932,504,1667,2370,147,616,400,836,1168,934,194,1741,-3.926032012,3.257258367
19949,15516,1538,0,0,0,0,0,0,0,0,0,1,19,15,298,4126,2138,0,0,0,0,0,0,0,0,0,0,0,-1.957759635,-3.111171444
19950,108831,10824,0,7,0,2,4,0,4,0,1,5,1,0,667,782,467,767,734,985,548,450,516,567,4100,48618,1902,40082,-0.498600667,4.368615059
19951,95207,10824,0,3,0,0,2,0,1,0,0,0,30,23,0,0,0,0,0,0,0,0,0,0,0,8783,78561,7799,-2.293243113,4.80922969
19952,41603,11446,10,1,0,2,2,0,0,0,0,5,11,6,490,1784,484,3370,2408,2751,248,606,879,1235,2609,2252,1352,15062,-1.904273325,3.768755573
19953,124534,6880,0,0,0,2,2,0,0,0,0,9,137,34,648,333,64474,33860,6054,2016,10620,234,682,501,4107,0,0,0,0.994815236,-2.979237118
19954,287386,10716,7,2,0,2,4,0,44,209,0,5,114,94,144,5114,5390,238,9050,27870,1814,17000,480,4002,54364,97316,57458,4992,-0.864057736,3.245782889
19955,130194,10488,0,2,0,2,4,8,4,0,0,11,56,34,448,5434,6546,982,7896,32416,4880,1166,1284,66,22752,25718,7872,4018,-0.741271495,1.946178424
19956,118535,10283,0,4,0,2,4,12,2,14,0,5,73,63,133,7400,16781,3750,11100,8698,1568,4721,79,5122,8896,26746,1921,20499,0.093148712,2.460386131
19957,105138,10273,1,1,0,2,2,0,0,0,0,5,100,15,1139,1368,75804,801,4351,4069,353,2715,518,700,6819,1768,1550,937,3.141138576,-4.315071473
19958,294184,11804,11,3,2,2,6,12,16,0,3,5,278,98,1313,10720,2025,84253,9220,10389,8719,593,2089,6026,3534,85918,24153,44038,-4.584548607,2.199234612
19959,13210,11990,0,1,0,2,2,0,0,0,0,4,6,5,386,1032,47,2570,166,1435,120,1281,217,83,1973,1313,984,852,-4.018753265,3.397740109
19960,84137,6147,0,0,0,2,2,0,0,0,0,5,6,6,735,5946,742,1370,1432,1528,491,745,532,947,0,0,0,0,-4.163364056,-2.222097816
19961,234999,9716,0,1,0,2,2,10,2,0,0,13,203,93,365,6469,49872,13052,10773,41166,4435,1842,47296,308,14121,18954,5585,10068,2.15525351,0.651375756
19962,6029,4250,0,1,0,1,2,0,0,0,0,5,6,6,2629,125,987,121,380,396,0,0,0,0,0,0,0,0,-3.876694453,-0.330831132
19963,30468,608,0,0,0,0,0,0,0,0,0,0,37,21,20904,7918,0,0,0,0,0,0,0,0,0,0,0,0,-3.995322404,-5.284829864
19964,10366,1410,0,0,0,0,0,0,0,0,0,1,45,37,163,1550,1067,0,0,0,0,0,0,0,0,0,0,0,-2.76605278,-2.439428209
19965,87531,8957,0,1,0,2,2,0,0,0,0,5,48,43,510,8145,11079,1337,2434,7098,1348,3284,2996,1388,859,1124,1546,0,-2.534323029,-1.368613514
19966,111664,9407,0,1,0,2,2,0,0,0,0,5,0,0,518,4014,6902,429,2166,2251,515,2465,791,284,2419,857,547,64,-3.850264063,-1.430104958
19967,131032,9351,3,1,2,2,2,0,0,0,0,7,85,23,601,8536,58440,3584,14684,14403,1349,1537,2714,5534,7518,8951,850,352,2.265726664,-0.714265094
19968,34148,8607,0,1,0,2,2,0,0,0,0,5,15,13,2033,2234,3254,1563,2187,2002,1383,1833,448,783,783,536,734,0,-2.562316037,0.030756158
19969,101914,8866,0,1,0,2,2,0,0,0,0,5,6,6,50,4438,6157,1101,6607,3886,4290,3920,1183,2036,4788,1585,1074,0,-3.686528496,-1.030713221
19970,10810,5369,0,0,0,0,0,0,0,0,0,4,6,6,1789,521,526,2352,986,1746,920,432,0,0,0,0,0,0,-3.475616755,0.988255319
19971,78349,6237,0,0,0,4,2,0,0,0,0,11,74,22,1870,3730,61988,2614,2988,1296,572,763,753,767,333,0,0,0,2.597753912,-5.51750922
19972,43679,1981,0,0,0,0,0,0,0,0,0,2,15,1,73,2637,17736,43,0,0,0,0,0,0,0,0,0,0,1.263781303,-2.051035242
19973,477364,10082,1,1,2,2,2,0,0,0,0,5,94,37,314,9840,57108,230,13294,7164,562,2552,162,3064,3196,3120,1918,1020,-2.981886399,-2.091246336
19974,321388,8324,5,1,2,2,2,10,0,0,0,7,364,87,2634,4200,79996,1554,19374,16268,11354,4610,4766,900,144964,15702,0,0,1.225945064,2.712935474
19975,56248,10125,0,2,0,1,2,0,10,0,2,1,60,47,0,0,0,0,0,0,0,0,0,0,7118,3164,30636,13144,-2.362022661,3.947230729
19976,74310,9782,0,1,0,2,2,8,0,0,0,5,108,81,856,4880,10804,536,8936,2488,1348,1404,1970,8624,2574,1530,1002,2444,-1.918751536,-0.752938332
19977,236090,3886,1,0,0,0,0,0,0,0,0,4,86,14,698,732,75837,1834,2284,201,0,0,0,0,0,0,0,0,0.77847808,-1.178163012
19978,85734,3067,0,0,0,0,0,0,0,0,0,3,28,1,262,2630,2484,2663,3960,0,0,0,0,0,0,0,0,0,-4.518575234,-1.708679844
19979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.611616132,-1.102319099
19980,146531,5863,0,0,0,6,2,0,0,0,0,19,153,48,3732,2253,111056,1937,4485,4494,5876,1486,215,6675,0,0,0,0,3.511341677,-5.476168202
19981,84196,9167,1,1,0,2,2,0,0,0,0,5,99,12,234,2432,68168,682,1904,778,2618,254,1648,2166,700,668,1302,0,2.441371008,-5.584115223
19982,102249,12058,5,1,2,2,2,0,0,0,0,9,113,43,8290,15080,19633,39014,8610,2119,666,800,656,1547,2084,500,451,1538,-4.36923314,-0.247164608
19983,227152,10088,9,2,2,2,4,10,6,0,0,5,292,118,1084,10834,48804,11836,9588,10100,988,1098,65828,650,17584,12620,22808,4766,2.528602814,0.981341342
19984,6308,6560,0,0,0,2,2,0,0,0,0,5,6,5,1060,986,353,14,478,528,0,712,17,738,16,0,0,0,-4.558146305,3.267521834
19985,14266,1584,0,0,0,0,0,0,0,0,0,1,58,15,248,8342,488,0,0,0,0,0,0,0,0,0,0,0,-2.104909564,-5.837109238
19986,12420,8229.866211,0,1,0,2,2,0,0,0,0,4,6,6,166,1450,1718,774,1396,550,2022,498,1456,498,634,972,0,0,-3.771436117,2.451684984
19987,77547,10407,0,1,0,6,6,0,0,0,0,9,0,0,2734,2401,10316,184,2681,1986,649,532,2350,3568,1235,1132,651,3666,-2.805423908,-1.169305293
19988,34731,4500,0,0,0,0,0,0,0,0,0,4,0,0,200,2334,18967,968,866,1017,484,0,0,0,0,0,0,0,1.884477196,-3.113411466
19989,73387714,10268,0,1,0,2,2,0,0,0,0,3,6,5,0,0,0,0,0,6218,986,65,1532,1599,804,514,751,867,-7.328639503,-5.31599723
19990,77582,9448,0,2,0,2,2,8,0,0,0,5,75,64,216,5451,10634,135,9416,1068,2934,2903,7588,693,10934,2534,12452,67,-0.150638085,1.176951846
19991,73181,2921,0,0,0,0,0,0,0,0,0,3,97,45,473,3384,63374,4135,956,0,0,0,0,0,0,0,0,0,2.056760237,-6.598274321
19992,310958,6040,0,0,0,2,2,0,0,0,0,5,6,6,116,901,634,1999,13216,29583,3604,997,1100,687,0,0,0,0,-4.41374611,-0.805270895
19993,160266,8300,0,3,0,2,6,6,2,0,0,9,102,55,499,5714,74703,9069,6885,21213,1016,4549,300,17712,9332,8514,0,0,2.561995089,-0.542116074
19994,27863,2218,0,0,0,0,0,0,0,0,0,2,95,72,123,24386,550,400,0,0,0,0,0,0,0,0,0,0,-1.088961512,-7.351822992
19995,51054,4664.066895,0,0,0,1,0,0,0,0,0,5,0,0,990,5178,16104,11974,6212,7386,1114,0,0,0,0,0,0,0,-0.362779394,-1.877205931
19996,9328,1416,0,0,0,0,0,0,0,0,0,1,3,0,688,4059,956,0,0,0,0,0,0,0,0,0,0,0,-2.170187888,-4.454863627
19997,430965,11544,0,1,0,2,2,0,0,0,0,9,66,20,286,3965,23685,351283,7227,2936,2701,1958,28,1970,2818,418,383,7090,3.523814327,2.486606931
19998,9090,3092,0,0,0,1,0,0,0,0,0,5,1,0,48,3718,1682,1068,124,0,0,0,0,0,0,0,0,0,-2.388314861,-2.875073212
19999,33642,725,0,0,0,0,0,0,0,0,0,0,23,18,4658,13307,0,0,0,0,0,0,0,0,0,0,0,0,-2.861490125,-4.756968012
20000,207020,8726,7,1,2,2,2,4,0,0,0,5,242,66,616,2068,69873,8375,13516,6064,1235,86109,9470,6090,134,149,67,0,0.796264755,0.514548628
20001,56832,5337,0,0,0,1,0,0,0,0,0,5,47,33,111,10001,23821,750,1484,533,83,803,32,0,0,0,0,0,0.457434549,-2.956725597
20002,56180,8322,0,1,0,3,2,0,0,0,0,5,6,6,127,6589,5910,4120,4266,3215,4313,3210,5371,2049,6397,2008,0,0,-1.339946913,0.470415013
20003,10604475,10214,0,1,0,4,4,0,2,0,0,8,14,13,25,20,146,350,645,732,509,1447,411,1266,5652,32057,6245,10525922,1.832601028,5.307657227
20004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.315664707,-1.484854221
20005,78580,8888,0,1,0,2,2,0,0,0,0,5,61,12,194,7238,48128,8668,1003,1092,38,62,2201,5574,1344,1008,20,0,2.229899767,-3.782841847
20006,20968,9483,0,1,0,2,2,0,0,0,0,4,6,6,382,533,2967,1383,1858,1465,867,737,1264,798,5109,1734,816,619,-2.486605629,2.243838498
20007,267824,9289,9,3,2,2,2,40,20,138,0,7,270,151,4272,9688,63280,19338,10080,6850,3050,5364,42784,34534,38310,9634,2030,250,1.685292878,0.67607408
20008,50962,5799.849121,0,0,0,2,2,0,0,0,0,8,0,0,1334,39690,1432,938,1299,4173,398,399,604,667,0,0,0,0,-1.39472726,-6.623572995
20009,22752,6018,0,0,0,3,2,0,0,0,0,5,6,5,508,1150,2318,1000,4692,5168,786,930,102,1536,0,0,0,0,-1.471150964,-0.141405605
20010,65096,9247,0,1,0,2,2,0,0,0,0,5,34,19,231,3050,5984,1801,10767,22069,3501,3734,233,3867,1334,834,4868,18,-0.940075461,0.338059951
20011,69583,10378,0,1,0,2,2,0,0,0,0,5,102,63,2813,9051,22849,568,1701,515,1420,530,1653,1248,967,950,333,540,-0.095529208,-2.092298062
20012,48319,6127,0,0,0,2,2,0,0,0,0,5,54,39,250,19232,11251,2201,3732,1616,234,884,1902,2102,0,0,0,0,-1.21161641,-3.683754281
20013,38432,8980,0,1,0,2,2,0,0,0,0,5,6,6,104,3373,3538,2549,3338,2223,1002,2038,81,1485,15437,1034,1176,0,-0.523860174,3.038430351
20014,1237432,7295,6,1,0,2,2,18,0,0,0,5,115,87,166,2229,59885,666,2051,18487,162,25183,1287,12496,40769,118,0,0,-5.037891768,-0.993862466
20015,95031,5437,0,0,0,1,0,0,0,0,0,5,6,6,1297,1943,11663,13341,19474,26620,12427,3900,1377,0,0,0,0,0,-1.022642389,-0.268491514
20016,47575,10829,0,1,0,2,2,0,0,0,0,5,17,15,149,4070,2401,4037,5907,4270,67,815,3034,1418,2868,4339,4819,7806,-2.321651756,2.299245636
20017,283556,9284,0,1,0,4,6,0,0,0,0,9,25,24,486,5502,7787,2466,225267,7731,8288,1600,1325,2009,4424,7483,3080,2197,1.972684294,3.122051896
20018,69632,9446,0,1,0,2,2,0,0,0,0,5,44,17,165,4733,31069,132,2362,5579,101,130,698,207,179,90,632,35,1.342488909,-2.169478121
20019,120504,2552,1,0,2,0,0,0,0,0,0,2,133,42,798,17972,83704,17006,146,0,0,0,0,0,0,0,0,0,1.852513423,-4.698849361
20020,119776,1307,0,0,0,0,0,0,0,0,0,1,61,46,168,40967,416,0,0,0,0,0,0,0,0,0,0,0,-3.020783272,-4.531412225
20021,27731,8533,0,1,0,2,2,0,0,0,0,5,26,9,205,733,8933,201,3716,2504,1546,117,966,822,1012,1250,16,0,-0.493962549,-1.235992582
20022,151540,6571,1,2,2,1,0,0,0,0,0,5,209,96,884,3199,83402,1651,26552,21661,1300,2803,3749,2233,1467,0,0,0,2.738797074,-2.082258975
20023,324498,11608,25,5,0,7,10,20,22,79,3,10,286,174,0,0,0,51,1298,785,1100,835,2099,380,12662,69328,49096,186820,0.289979948,4.48427402
20024,511293,6034,0,0,0,1,0,0,0,0,0,5,26,16,135,1051,15222,18066,2118,1967,423,458,289,358,0,0,0,0,-5.914928335,-1.480040517
20025,65500,1282,0,0,0,0,0,0,0,0,0,1,55,43,2093,55425,2651,0,0,0,0,0,0,0,0,0,0,0,-1.009845779,-7.391626384
20026,100251,4241,0,0,0,0,0,0,0,0,0,4,98,71,31637,49720,1267,2617,4933,10034,0,0,0,0,0,0,0,0,-2.972355884,-5.296636017
20027,13101,7377,0,1,0,2,2,4,0,0,0,1,27,26,0,0,0,0,0,0,4180,194,94,233,7556,833,0,0,-2.00719749,3.647367875
20028,8982,9512,0,1,0,2,2,0,0,0,0,4,7,7,85,67,50,67,133,665,67,67,37,80,4800,817,856,432,-3.447170974,4.128300497
20029,47612,9462,0,1,0,4,4,0,0,0,0,9,12,11,1640,938,728,1316,1700,960,562,8978,218,7738,1340,436,412,450,-1.318431705,0.690771449
20030,91272,9846,0,1,0,4,4,0,0,0,0,15,211,148,25867,23759,32023,869,1754,537,401,153,63,451,234,618,569,1986,-1.327250624,-3.882089087
20031,4836,3331,0,0,0,0,0,0,0,0,0,0,12,11,1418,119,2189,662,88,189,0,0,0,0,0,0,0,0,-3.079298575,-0.718312142
20032,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.696028036,1.751069096
20033,35891,5016,0,0,0,0,0,0,0,0,0,4,61,44,302,19664,1084,1802,1201,7072,567,1952,0,0,0,0,0,0,-1.987952226,-5.138098728
